time_decimal,value
1986.3150684931504,350.73
1986.3205479452056,350.83
1986.328767123288,350.29
1986.331506849315,351.2
1986.342465753425,350.66
1986.345205479452,350.1
1986.3479452054796,350.7
1986.358904109589,350.82
1986.3698630136987,350.67
1986.372602739726,350.64
1986.3753424657532,350.71
1986.3780821917808,350.8
1986.380821917808,350.63
1986.383561643836,350.71
1986.386301369863,350.63
1986.3945205479447,350.32
1986.3972602739725,350.23
1986.4,349.84
1986.4027397260277,350.02
1986.4054794520548,350.38
1986.4136986301369,350.67
1986.4164383561645,350.51
1986.419178082192,350.52
1986.4246575342463,350.63
1986.427397260274,349.83
1986.4301369863012,350.12
1986.4328767123288,350.47
1986.435616438356,350.2
1986.4657534246576,350.05
1986.468493150685,350.2
1986.4712328767123,349.56
1986.47397260274,349.5
1986.4767123287672,349.96
1986.4794520547944,349.77
1986.482191780822,349.59
1986.487671232877,349.2
1986.493150684932,349.1
1986.4986301369863,349.57
1986.5013698630137,349.09
1986.504109589041,349.05
1986.5068493150684,348.87
1986.509589041096,348.88
1986.5123287671236,348.89
1986.5150684931507,348.98
1986.517808219178,348.81
1986.528767123288,347.06
1986.531506849315,348.24
1986.5342465753424,347.9
1986.5397260273971,347.9
1986.5424657534247,347.44
1986.5534246575344,347.83
1986.5561643835615,347.84
1986.5616438356165,348.0
1986.564383561644,348.12
1986.5698630136983,348.45
1986.5753424657532,347.4
1986.5780821917808,347.62
1986.5890410958905,347.24
1986.5917808219176,346.56
1986.5945205479447,346.69
1986.5972602739728,346.78
1986.6027397260275,346.8
1986.6054794520549,346.1
1986.6082191780824,346.0
1986.6109589041096,346.62
1986.613698630137,346.62
1986.6164383561645,346.08
1986.6246575342464,345.68
1986.627397260274,344.92
1986.635616438356,346.67
1986.641095890411,345.77
1986.6493150684933,346.1
1986.6520547945208,346.44
1986.6575342465756,345.19
1986.660273972603,345.22
1986.67397260274,345.66
1986.676712328767,345.93
1986.6794520547944,344.4
1986.6876712328767,345.74
1986.7013698630135,346.13
1986.704109589041,345.9
1986.7068493150684,346.09
1986.7123287671236,346.14
1986.7205479452052,345.35
1986.7232876712328,344.46
1986.72602739726,344.61
1986.728767123288,344.75
1986.731506849315,344.69
1986.7369863013696,344.66
1986.7397260273967,346.19
1986.7424657534248,345.52
1986.745205479452,345.33
1986.7479452054797,345.4
1986.7506849315068,344.63
1986.7534246575344,344.45
1986.7561643835616,344.61
1986.758904109589,344.42
1986.7616438356165,344.41
1986.764383561644,344.39
1986.7671232876712,344.11
1986.7698630136983,344.37
1986.772602739726,344.85
1986.7753424657533,344.69
1986.7780821917809,344.67
1986.780821917808,345.07
1986.783561643836,344.83
1986.786301369863,344.49
1986.7890410958903,344.38
1986.7917808219177,344.55
1986.8,345.07
1986.8027397260275,344.37
1986.805479452055,344.86
1986.8082191780825,344.92
1986.813698630137,344.54
1986.8164383561643,345.34
1986.819178082192,345.19
1986.8219178082195,345.62
1986.830136986301,345.64
1986.8328767123287,345.95
1986.835616438356,345.54
1986.838356164384,345.69
1986.841095890411,345.95
1986.849315068493,345.78
1986.8520547945209,345.8
1986.8575342465756,346.16
1986.86301369863,346.36
1986.8657534246572,346.33
1986.868493150685,346.33
1986.8712328767124,346.15
1986.87397260274,345.94
1986.8849315068492,346.57
1986.8876712328768,346.14
1986.8931506849317,346.06
1986.8958904109588,346.13
1986.8986301369864,346.23
1986.9013698630135,346.85
1986.904109589041,346.93
1986.9068493150685,346.78
1986.909589041096,346.85
1986.9123287671232,347.16
1986.9150684931508,347.69
1986.917808219178,346.95
1986.9205479452053,347.68
1986.9232876712329,347.21
1986.92602739726,347.27
1986.928767123288,347.72
1986.9315068493152,347.7
1986.9342465753425,347.09
1986.9369863013696,346.95
1986.9397260273968,347.31
1986.9424657534248,347.37
1986.945205479452,347.54
1986.9479452054795,347.31
1986.9506849315069,347.17
1986.9561643835616,347.16
1986.958904109589,347.34
1986.9616438356163,347.35
1986.964383561644,347.76
1986.9698630136984,347.49
1986.972602739726,347.44
1986.986301369863,347.53
1986.9890410958903,347.57
1986.9917808219177,347.64
1986.9945205479453,347.46
1987.0,348.11
1987.0027397260276,348.23
1987.0054794520547,348.01
1987.0082191780823,347.89
1987.0109589041097,348.39
1987.013698630137,348.35
1987.0164383561644,348.09
1987.024657534247,348.8
1987.027397260274,349.34
1987.0301369863012,349.99
1987.0328767123287,348.81
1987.035616438356,348.75
1987.0383561643837,348.89
1987.041095890411,348.75
1987.0438356164384,348.75
1987.0465753424655,348.56
1987.049315068493,348.91
1987.0520547945205,349.02
1987.054794520548,348.71
1987.0575342465756,349.69
1987.0602739726028,348.64
1987.06301369863,348.24
1987.0657534246573,348.41
1987.0712328767124,349.61
1987.0821917808216,348.42
1987.0849315068488,348.44
1987.0876712328768,348.82
1987.090410958904,348.66
1987.0931506849315,348.23
1987.0958904109589,349.16
1987.0986301369865,348.68
1987.1013698630136,348.54
1987.1041095890407,348.23
1987.1068493150683,348.3
1987.109589041096,348.2
1987.1123287671232,348.17
1987.1150684931504,348.7
1987.1178082191784,348.59
1987.120547945205,348.76
1987.123287671233,348.75
1987.131506849315,349.28
1987.1342465753423,349.29
1987.13698630137,349.58
1987.1397260273973,348.75
1987.1424657534249,348.74
1987.145205479452,348.9
1987.150684931507,350.14
1987.1534246575343,350.6
1987.1561643835616,350.38
1987.158904109589,348.9
1987.164383561644,349.56
1987.1671232876715,349.54
1987.169863013699,349.54
1987.172602739726,348.7
1987.1753424657531,348.53
1987.1780821917807,349.35
1987.1808219178083,349.24
1987.186301369863,349.25
1987.1917808219175,349.0
1987.194520547945,350.08
1987.1972602739727,349.3
1987.2109589041097,350.2
1987.213698630137,350.08
1987.2164383561644,350.04
1987.219178082192,350.13
1987.227397260274,350.43
1987.2301369863012,350.24
1987.2328767123288,350.69
1987.235616438356,350.94
1987.2383561643835,350.38
1987.2438356164384,350.65
1987.2465753424656,352.66
1987.2520547945203,351.52
1987.254794520548,350.72
1987.2575342465752,350.91
1987.2602739726028,351.8
1987.2657534246573,351.99
1987.268493150685,350.14
1987.271232876712,349.56
1987.27397260274,350.63
1987.2767123287672,350.79
1987.282191780822,351.24
1987.2849315068493,350.59
1987.2876712328768,351.75
1987.293150684932,351.47
1987.295890410959,351.55
1987.2986301369865,351.89
1987.3013698630136,352.1
1987.304109589041,351.84
1987.3068493150688,351.54
1987.309589041096,351.77
1987.3123287671235,351.37
1987.3150684931504,351.52
1987.317808219178,352.14
1987.3205479452056,351.98
1987.323287671233,351.49
1987.3260273972603,352.25
1987.328767123288,351.87
1987.331506849315,351.4
1987.3342465753424,351.03
1987.339726027397,352.63
1987.345205479452,352.32
1987.3479452054796,352.53
1987.3506849315067,352.56
1987.3534246575343,352.22
1987.3561643835617,352.41
1987.358904109589,352.14
1987.3616438356164,351.55
1987.364383561644,352.25
1987.3671232876711,352.06
1987.3698630136987,352.29
1987.372602739726,352.06
1987.3753424657532,351.95
1987.3780821917808,351.97
1987.380821917808,352.56
1987.383561643836,352.39
1987.386301369863,351.69
1987.3890410958904,352.13
1987.3917808219176,352.7
1987.3945205479447,352.22
1987.3972602739725,352.31
1987.4,352.37
1987.4027397260277,352.34
1987.4082191780824,351.8
1987.4109589041093,352.45
1987.4136986301369,352.35
1987.4164383561645,352.29
1987.419178082192,352.22
1987.4219178082192,352.07
1987.4246575342463,351.78
1987.427397260274,352.22
1987.4301369863012,351.96
1987.435616438356,351.98
1987.4383561643835,351.95
1987.4438356164385,351.57
1987.4465753424656,351.54
1987.4493150684928,351.4
1987.4520547945208,351.2
1987.454794520548,351.37
1987.4575342465755,351.55
1987.4602739726024,351.46
1987.4630136986304,351.53
1987.468493150685,351.1
1987.4712328767123,351.68
1987.4794520547944,351.21
1987.4849315068493,351.27
1987.487671232877,351.29
1987.495890410959,351.02
1987.4986301369863,350.42
1987.5013698630137,349.94
1987.509589041096,351.08
1987.5123287671236,350.26
1987.517808219178,351.04
1987.5205479452052,350.99
1987.5232876712328,350.84
1987.5260273972603,350.76
1987.531506849315,348.0
1987.5397260273971,350.61
1987.545205479452,350.37
1987.5534246575344,350.22
1987.5561643835615,350.07
1987.5616438356165,350.28
1987.5671232876712,350.14
1987.5780821917808,349.83
1987.580821917808,349.33
1987.5835616438355,349.81
1987.5945205479447,346.79
1987.5972602739728,347.4
1987.6082191780824,349.25
1987.6109589041096,348.65
1987.619178082192,348.72
1987.6219178082192,348.84
1987.6328767123289,348.2
1987.638356164384,348.05
1987.641095890411,348.21
1987.6438356164383,348.1
1987.6465753424657,348.22
1987.6520547945208,347.13
1987.660273972603,346.26
1987.6657534246576,346.91
1987.668493150685,347.29
1987.676712328767,347.35
1987.6794520547944,346.69
1987.682191780822,347.29
1987.6876712328767,345.83
1987.695890410959,346.99
1987.6986301369864,346.56
1987.704109589041,346.99
1987.7068493150684,346.84
1987.709589041096,347.02
1987.7123287671236,347.07
1987.7150684931507,347.26
1987.717808219178,346.22
1987.7205479452052,345.08
1987.7232876712328,345.57
1987.72602739726,345.57
1987.731506849315,346.85
1987.7342465753425,346.14
1987.7369863013696,346.15
1987.7397260273967,347.42
1987.7424657534248,347.0
1987.745205479452,346.06
1987.7479452054797,346.2
1987.7506849315068,345.95
1987.7534246575344,345.76
1987.7561643835616,345.91
1987.7671232876712,346.91
1987.7698630136983,347.08
1987.772602739726,346.09
1987.786301369863,346.98
1987.7917808219177,346.41
1987.7945205479448,346.56
1987.8,347.54
1987.8027397260275,347.23
1987.805479452055,347.08
1987.8082191780825,346.99
1987.8109589041096,347.18
1987.813698630137,347.69
1987.8164383561643,346.89
1987.819178082192,346.69
1987.8219178082195,346.89
1987.8246575342464,346.91
1987.827397260274,346.74
1987.830136986301,347.37
1987.8328767123287,347.33
1987.838356164384,347.29
1987.841095890411,347.36
1987.8438356164384,347.39
1987.849315068493,347.95
1987.8520547945209,348.14
1987.854794520548,347.38
1987.8575342465756,347.37
1987.86301369863,347.72
1987.8657534246572,347.58
1987.868493150685,347.64
1987.8712328767124,347.7
1987.87397260274,348.33
1987.876712328767,348.34
1987.8794520547945,348.04
1987.8849315068492,348.52
1987.8931506849317,348.42
1987.8958904109588,348.86
1987.8986301369864,348.22
1987.9013698630135,349.33
1987.904109589041,349.12
1987.9068493150685,349.1
1987.909589041096,348.62
1987.9150684931508,348.71
1987.917808219178,349.12
1987.9205479452053,348.88
1987.92602739726,349.05
1987.928767123288,348.56
1987.9315068493152,349.06
1987.9342465753425,348.74
1987.9369863013696,348.68
1987.9397260273968,348.73
1987.945205479452,349.4
1987.9479452054795,349.18
1987.9534246575345,349.42
1987.9561643835616,349.34
1987.958904109589,349.4
1987.9616438356163,349.2
1987.964383561644,349.61
1987.9671232876717,349.46
1987.9698630136984,349.39
1987.972602739726,349.38
1987.975342465753,349.57
1987.978082191781,349.54
1987.9808219178085,349.48
1987.983561643836,349.68
1987.986301369863,350.02
1987.9890410958903,349.39
1987.9945205479453,350.0
1987.9972602739729,349.92
1988.0,349.81
1988.002732240437,350.17
1988.0054644808745,350.0
1988.0081967213116,350.0
1988.0109289617487,350.03
1988.0136612021856,350.22
1988.016393442623,350.57
1988.01912568306,350.45
1988.0218579234968,350.58
1988.0245901639344,350.56
1988.0273224043715,350.43
1988.0300546448088,350.26
1988.032786885246,350.39
1988.03825136612,350.28
1988.0409836065571,350.54
1988.0437158469945,350.3
1988.046448087432,350.27
1988.049180327869,351.02
1988.051912568306,350.72
1988.0546448087432,351.0
1988.0601092896172,350.68
1988.0628415300544,351.0
1988.065573770492,350.61
1988.0765027322404,350.87
1988.0874316939887,352.0
1988.0901639344263,351.63
1988.0928961748637,351.84
1988.0956284153008,351.67
1988.1092896174864,351.1
1988.1120218579235,351.25
1988.114754098361,351.24
1988.1174863387976,351.31
1988.120218579235,351.22
1988.122950819672,350.99
1988.1256830601092,351.79
1988.1284153005463,351.46
1988.131147540984,351.49
1988.1338797814208,351.04
1988.136612021858,350.98
1988.139344262295,351.8
1988.142076502732,351.59
1988.1448087431693,352.17
1988.150273224044,351.81
1988.1530054644809,353.28
1988.155737704918,352.74
1988.1584699453551,352.68
1988.1612021857925,352.88
1988.1639344262296,353.78
1988.1666666666667,353.55
1988.169398907104,353.25
1988.172131147541,353.09
1988.174863387978,352.83
1988.1775956284152,352.91
1988.1803278688524,352.79
1988.1857923497269,352.83
1988.188524590164,352.64
